#{"t_start": 1779788540.488714, "env_id": "Blackjack4game-v1"}
r,l,t
0.0,3,139.473492
0.0,3,139.476615
0.0,3,139.479864
0.0,3,139.48293
1.5,2,139.484802
0.0,3,139.487574
0.0,2,139.489479
0.0,2,139.491268
0.0,4,139.495
0.0,3,139.49809
0.0,3,139.501049
0.0,4,139.504908
0.0,2,139.506769
0.0,3,139.509475
0.0,2,139.511275
0.0,2,139.513141
0.0,4,139.516682
0.0,3,139.519678
0.0,5,139.524266
0.0,2,139.52595
0.0,4,139.52966
0.0,2,139.531753
0.0,3,139.534662
0.0,2,139.536606
0.0,3,139.539634
0.0,3,139.542518
0.0,2,139.544562
0.0,2,139.546398
0.0,2,139.548151
0.0,2,139.549995
0.0,2,139.551827
0.0,5,139.556111
0.0,2,139.558049
1.5,2,139.560045
0.0,2,139.562023
0.0,3,139.565048
0.0,3,139.568073
0.0,4,139.571879
0.0,2,139.57364
0.0,4,139.577089
0.0,2,139.57918
0.0,6,139.584849
0.0,3,139.587515
0.0,2,139.589284
0.0,5,139.593759
0.0,3,139.596331
-1.349424,2,139.598121
0.0,5,139.602991
0.0,3,139.606096
0.0,3,139.608874
0.0,2,139.610722
0.0,4,139.614176
0.0,2,139.616029
0.0,3,139.619003
0.0,3,139.622026
0.0,3,139.625256
0.0,2,139.627177
0.0,3,139.629914
0.0,2,139.631716
0.0,2,139.633471
1.5,2,139.635425
0.40645,2,139.637526
0.0,2,139.639561
0.0,3,139.642948
1.5,2,139.644953
0.0,4,139.648739
0.0,2,139.650568
0.0,2,139.652431
0.0,4,139.656256
0.0,2,139.658487
0.0,3,139.661679
0.0,3,139.664865
0.0,2,139.666898
0.0,3,139.669888
0.0,4,139.673678
-0.189808,4,139.677633
0.0,3,139.680672
-0.947204,3,139.683545
-0.697294,3,139.686356
0.0,3,139.689111
0.0,2,139.690995
0.0,3,139.693757
0.0,3,139.696733
0.0,4,139.700833
0.0,3,139.703833
0.0,3,139.706675
0.0,2,139.708463
0.0,3,139.711163
-0.051131,5,139.715582
0.0,4,139.71947
0.0,2,139.721517
0.0,2,139.723603
0.0,2,139.725623
0.0,2,139.727609
0.0,3,139.730506
0.0,2,139.732514
0.0,2,139.734404
0.156897,3,139.737112
0.0,2,139.739156
0.0,3,139.742235
0.0,2,139.744284
0.0,4,139.748191
0.0,4,139.752072
0.0,3,139.754753
0.309046,3,139.757577
0.0,4,139.761452
0.0,3,139.764426
0.0,3,139.767488
0.0,2,139.769697
0.0,2,139.771699
0.0,2,139.773655
0.0,3,139.776809
0.0,2,139.778914
1.5,2,139.780941
0.0,2,139.782887
0.240183,2,139.784872
0.0,4,139.788589
0.0,2,139.790365
0.0,4,139.79386
0.0,3,139.797154
0.0,2,139.799356
0.539125,2,139.801366
0.0,3,139.80443
0.0,2,139.806335
0.0,2,139.808177
0.0,2,139.809929
0.0,3,139.812548
0.0,2,139.814403
0.0,4,139.818467
0.0,2,139.820389
0.0,2,139.822374
0.0,4,139.826035
0.0,5,139.830382
0.0,3,139.833045
1.022617,2,139.834845
0.0,3,139.837809
0.0,2,139.840045
0.0,3,139.843006
0.0,2,139.845003
0.0,3,139.847917
0.0,3,139.850561
0.0,3,139.853135
0.0,2,139.855
0.0,2,139.856832
0.0,3,139.860029
0.0,2,139.862156
0.0,2,139.864177
0.0,2,139.866261
0.0,3,139.869273
0.0,3,139.872233
0.0,3,139.875057
0.0,5,139.879957
0.0,3,139.882999
0.0,3,139.885842
0.0,4,139.889408
0.0,2,139.891176
0.0,2,139.893044
0.0,2,139.895056
0.0,2,139.897056
0.0,2,139.898949
0.0,2,139.901092
0.0,3,139.904087
0.0,2,139.90599
0.0,2,139.90786
0.0,3,139.910743
0.0,3,139.913743
0.0,3,139.916713
1.5,2,139.918644
0.0,3,139.921663
0.0,3,139.924604
0.0,3,139.927391
0.0,3,139.930089
0.0,3,139.932797
1.5,2,139.934811
0.0,2,139.937038
0.0,2,139.939103
0.0,3,139.942133
0.0,4,139.945882
1.5,2,139.947742
0.0,2,139.949548
0.0,4,139.953127
1.232945,2,139.955043
0.0,2,140.012467
0.0,3,140.016167
0.0,3,140.019815
0.0,3,140.023354
0.0,2,140.025393
0.0,3,140.028411
0.0,2,140.030722
0.0,3,140.03371
0.740855,4,140.038555
0.0,4,140.042977
0.0,3,140.046121
0.0,4,140.050051
0.0,3,140.052721
0.0,2,140.054418
0.0,2,140.05611
0.0,3,140.058696
0.0,3,140.061611
0.0,3,140.064986
0.0,2,140.067325
0.0,4,140.071268
0.0,2,140.073276
0.0,2,140.075219
-0.341101,3,140.078246
0.0,3,140.081271
0.0,2,140.083567
0.0,3,140.086761
0.0,3,140.089799
0.0,2,140.091727
0.0,3,140.094764
0.0,3,140.097954
0.0,2,140.100135
0.0,4,140.153796
0.0,3,140.157238
0.0,3,140.160847
0.0,3,140.164444
0.512316,3,140.168309
0.0,2,140.170725
0.0,2,140.172956
0.0,2,140.175524
0.0,2,140.178109
0.0,3,140.181677
0.0,3,140.184759
0.0,3,140.187805
0.0,2,140.189866
0.0,4,140.194143
0.0,3,140.1973
0.0,2,140.199666
0.0,2,140.202108
0.0,2,140.204259
0.0,3,140.207333
0.0,3,140.210608
0.0,2,140.212941
0.0,3,140.216456
-0.280146,2,140.218697
0.0,4,140.223194
0.0,6,140.229622
0.0,3,140.232825
0.0,6,140.239173
0.0,2,140.241277
0.0,5,140.246373
-0.171707,4,140.250436
0.0,5,140.255576
0.0,2,140.25773
0.0,3,140.260844
0.0,3,140.263881
0.0,3,140.26694
0.0,4,140.271174
0.0,2,140.273326
0.0,2,140.275415
0.0,2,140.277638
0.0,3,140.280787
0.0,3,140.283855
0.0,3,140.287171
0.0,3,140.290263
0.0,2,140.292409
0.0,3,140.295414
0.0,3,140.298584
0.0,2,140.300598
0.0,2,140.302662
0.0,2,140.304798
0.0,2,140.306929
0.0,4,140.310944
0.0,3,140.314358
0.0,2,140.316528
0.0,3,140.319832
0.0,2,140.322134
0.0,2,140.324227
0.0,3,140.327373
0.0,2,140.329414
0.0,2,140.331475
0.0,3,140.33478
0.0,3,140.337944
0.0,2,140.340038
0.0,4,140.34456
0.0,4,140.348593
0.0,2,140.350615
0.0,2,140.352725
0.0,3,140.355577
0.25345,2,140.357536
0.0,3,140.360448
0.0,2,140.362412
0.0,3,140.365247
0.0,3,140.36809
0.0,3,140.370843
0.0,3,140.373652
0.0,3,140.376359
0.0,3,140.379263
0.0,3,140.382189
0.0,4,140.386521
0.0,2,140.388594
1.378994,2,140.390537
0.0,4,140.394646
0.0,3,140.397722
0.0,3,140.400528
0.0,3,140.403256
0.0,3,140.405915
0.0,4,140.409502
0.0,2,140.411249
0.0,4,140.414821
0.0,4,140.418835
0.0,2,140.420768
0.0,2,140.422625
0.0,3,140.425478
0.0,3,140.428406
0.0,3,140.431108
0.0,4,140.434988
0.417865,2,140.436957
1.5,2,140.43895
0.0,2,140.441353
0.0,3,140.44428
0.0,3,140.447205
0.0,3,140.450328
0.0,4,140.454131
-1.0,5,140.458771
0.0,4,140.462543
0.0,2,140.464527
0.0,4,140.468501
0.0,2,140.470351
0.0,3,140.473225
1.5,2,140.475242
0.0,4,140.47931
0.0,3,140.482634
0.0,3,140.485462
-0.233354,4,140.489378
0.0,4,140.493021
0.0,2,140.49507
0.0,4,140.498808
0.0,3,140.501925
0.0,2,140.50387
0.0,2,140.506027
0.0,6,140.511692
0.0,4,140.515644
0.0,3,140.518636
0.0,4,140.522771
0.0,3,140.525737
0.0,3,140.52854
0.0,3,140.531997
0.0,3,140.534925
0.0,2,140.536964
0.0,3,140.540101
0.0,2,140.542173
0.0,3,140.545175
0.0,3,140.547979
0.0,3,140.55101
0.0,3,140.553967
0.0,3,140.557018
0.0,2,140.559059
0.0,2,140.560983
0.0,3,140.56406
0.0,2,140.566069
0.0,3,140.569227
0.0,2,140.571377
0.0,4,140.575366
0.0,4,140.579343
0.0,2,140.581299
0.0,4,140.585147
0.0,4,140.589155
0.0,2,140.591104
0.0,2,140.593032
0.0,3,140.596164
0.0,4,140.600319
0.0,2,140.602309
0.0,3,140.605267
1.5,2,140.607251
0.0,3,140.610174
0.0,2,140.611957
0.0,4,140.615915
0.0,2,140.617732
0.0,2,140.619745
0.0,2,140.62174
0.0,3,140.624615
0.625813,2,140.626578
0.0,4,140.63033
0.0,2,140.632099
0.0,2,140.634031
0.0,3,140.636862
0.0,2,140.638703
0.0,4,140.642288
0.0,2,140.644097
0.0,3,140.646715
0.0,4,140.650236
0.0,3,140.652843
0.0,2,140.654562
0.0,2,140.656403
0.0,3,140.659248
0.0,3,140.661992
0.0,3,140.664666
0.0,3,140.667401
0.0,3,140.670157
0.0,3,140.672772
0.0,3,140.675283
0.0,3,140.677823
0.0,2,140.679777
0.0,3,140.682506
0.0,2,140.684377
1.5,2,140.686199
0.0,3,140.688828
0.0,5,140.693156
0.0,2,140.694895
0.0,3,140.697528
0.0,2,140.699427
0.0,3,140.702588
0.0,3,140.705411
0.0,2,140.707384
0.0,2,140.709163
0.0,4,140.712657
0.0,3,140.715487
0.0,3,140.718231
0.0,3,140.720892
0.0,2,140.72267
0.0,2,140.724403
-0.030605,4,140.728036
0.0,2,140.729814
0.0,2,140.731624
0.0,6,140.736886
0.0,3,140.73962
0.0,2,140.741456
0.0,5,140.7457
0.0,5,140.749953
0.0,2,140.751688
-0.939178,4,140.755041
0.0,3,140.757806
0.0,3,140.760468
0.0,5,140.765353
0.0,3,140.768279
0.0,3,140.771068
0.0,3,140.773927
0.0,4,140.777641
0.0,2,140.779427
0.0,2,140.781839
0.0,2,140.783725
0.0,5,140.788309
0.0,5,140.792887
0.0,3,140.795609
0.0,2,140.79798
0.0,2,140.80002
0.0,2,140.80199
0.0,5,140.806685
0.0,3,140.809496
0.0,3,140.812397
-0.069395,6,140.818142
0.0,4,140.822137
0.0,4,140.82585
0.0,2,140.827597
0.0,4,140.831294
0.0,5,140.83559
0.0,4,140.839628
0.0,4,140.843589
0.0,2,140.845528
0.0,2,140.847201
0.0,5,140.851567
0.0,6,140.856793
0.0,2,140.858855
0.0,3,140.861767
0.0,4,140.865622
0.0,3,140.868427
0.0,2,140.870442
0.0,2,140.872263
0.0,3,140.875103
0.0,2,140.877008
0.0,4,140.880595
0.0,3,140.883541
0.0,2,140.885287
0.0,3,140.887919
0.0,3,140.890532
0.0,3,140.893203
0.0,2,140.895321
0.0,4,140.898995
0.0,2,140.901214
0.0,2,140.903042
-0.331876,4,140.906544
1.5,2,140.908325
0.0,2,140.910125
0.0,4,140.913607
0.0,3,140.916389
1.5,2,140.918151
0.0,2,140.920089
0.0,3,140.922699
0.0,2,140.924443
-1.0,4,140.928004
0.0,2,140.929833
0.0,2,140.931564
0.0,2,140.933323
0.0,4,140.936887
0.0,3,140.939586
0.0,3,140.942341
0.0,4,140.945788
0.0,3,140.948407
0.0,3,140.951082
0.0,4,140.954492
0.0,5,140.959149
0.0,2,140.960992
0.0,3,140.963892
0.0,3,140.966606
0.0,3,140.96945
-0.518717,2,140.971293
0.0,3,140.973902
0.0,2,140.97579
0.02751,2,140.977655
1.5,2,140.97963
0.0,2,140.98164
0.0,2,140.983496
0.0,2,140.985458
0.0,2,140.987351
0.0,3,140.990194
0.0,5,140.994756
0.0,2,140.996622
0.0,2,140.998683
0.0,3,141.001435
0.0,3,141.003928
0.0,2,141.005689
0.0,3,141.008384
1.5,2,141.010096
0.0,4,141.013678
0.0,2,141.0155
0.0,3,141.018259
0.0,6,141.023564
0.0,3,141.026661
0.0,4,141.03035
0.0,3,141.033243
0.0,2,141.035148
-1.0,4,141.03869
0.0,4,141.042726
0.0,4,141.046447
0.0,3,141.049153
0.0,3,141.051921
0.0,2,141.054128
0.0,3,141.057046
0.0,3,141.060194
0.0,2,141.062092
0.0,4,141.065998
0.0,2,141.068263
0.0,3,141.071554
0.0,3,141.074318
0.0,2,141.076785
0.0,4,141.08058
0.0,3,141.083433
0.0,3,141.086095
0.0,3,141.088991
0.0,3,141.092057
0.0,2,141.093814
1.0,3,141.096775
0.0,3,141.099829
0.0,3,141.102681
0.0,3,141.105914
0.0,2,141.107799
-0.087461,2,141.109718
0.0,2,141.111845
0.0,3,141.114674
1.5,2,141.116518
0.0,3,141.119595
-0.37779,5,141.124355
0.0,3,141.177756
0.0,2,141.179851
0.0,6,141.185542
0.0,3,141.188369
0.0,2,141.190166
0.0,2,141.191992
0.0,3,141.194975
0.0,5,141.199449
0.0,5,141.204199
0.0,2,141.206281
0.0,3,141.209188
0.0,3,141.211882
0.0,3,141.214765
0.0,2,141.21675
0.0,4,141.220402
0.0,3,141.223155
0.0,4,141.226509
0.0,3,141.229265
0.0,3,141.231841
0.0,3,141.234369
0.0,3,141.237279
0.0,3,141.239987
0.0,3,141.242777
0.0,4,141.246129
1.5,2,141.247837
0.0,3,141.250674
0.0,2,141.252523
0.0,3,141.255259
0.0,2,141.257365
0.0,3,141.260218
0.0,3,141.26304
0.0,3,141.266093
0.0,4,141.269707
0.0,4,141.273424
0.0,2,141.275281
0.0,3,141.27853
0.0,2,141.2804
0.0,3,141.283253
0.0,5,141.288015
0.0,4,141.292146
0.0,2,141.294059
0.0,3,141.297157
0.0,2,141.299434
0.0,4,141.303422
0.0,4,141.307532
0.0,3,141.31023
0.0,3,141.31326
0.0,3,141.315791
0.0,4,141.319811
0.0,4,141.323355
0.0,4,141.327075
0.0,4,141.330488
0.0,3,141.333236
0.0,4,141.336666
0.0,3,141.339567
0.0,3,141.342517
-0.216778,2,141.344373
0.0,3,141.347312
0.0,3,141.349944
0.0,4,141.353551
0.0,4,141.357303
0.0,2,141.359166
0.0,2,141.361136
0.0,2,141.362891
0.0,3,141.365463
0.0,4,141.369414
0.0,2,141.371273
0.0,2,141.373125
0.0,2,141.375214
0.0,4,141.378877
0.0,4,141.382523
0.0,2,141.38433
0.0,3,141.386901
0.0,3,141.389661
0.0,2,141.39141
0.0,2,141.393194
0.0,3,141.39595
0.0,5,141.400598
0.0,3,141.403345
0.0,3,141.405833
0.0,2,141.407533
0.0,2,141.409298
0.0,2,141.410962
0.0,3,141.413481
0.0,3,141.416204
0.0,2,141.418121
0.0,4,141.421602
0.0,2,141.423424
0.0,4,141.426677
0.0,2,141.428435
0.0,4,141.43183
0.0,4,141.435084
0.0,4,141.438579
0.0,3,141.441319
0.0,4,141.444893
0.0,2,141.446587
0.0,2,141.44828
0.0,3,141.450899
1.5,2,141.452583
0.0,3,141.455097
0.0,2,141.456768
0.0,3,141.459855
0.0,3,141.462601
0.0,2,141.464277
0.0,2,141.46625
0.0,2,141.46805
0.0,3,141.470548
0.0,4,141.473992
0.0,3,141.476512
0.0,4,141.48026
0.0,4,141.483809
0.0,2,141.485669
0.0,2,141.487347
0.0,2,141.489055
0.0,2,141.490757
0.0,3,141.493481
0.0,4,141.496891
0.0,3,141.499537
-0.543009,2,141.501236
0.0,2,141.503169
0.0,2,141.504898
0.0,2,141.506679
1.5,2,141.508467
0.0,4,141.511825
0.0,2,141.513616
0.797508,2,141.515483
0.0,3,141.518135
0.0,3,141.520731
0.0,2,141.522448
0.0,4,141.525693
0.0,3,141.528307
0.0,2,141.530318
0.0,4,141.53394
0.0,2,141.535904
0.0,2,141.537749
0.0,7,141.543634
0.0,3,141.546271
0.0,3,141.548849
0.0,2,141.55055
0.0,3,141.553232
-0.637775,3,141.555839
0.0,3,141.558481
0.0,3,141.561126
0.0,4,141.564613
1.0,2,141.566432
0.0,2,141.568237
0.0,3,141.570767
0.0,3,141.573235
0.0,3,141.575862
0.0,5,141.580082
0.0,3,141.5827
0.0,2,141.584431
0.0,2,141.586186
0.0,2,141.587892
0.0,4,141.591251
0.0,4,141.594567
0.0,2,141.596391
0.0,3,141.59918
0.0,2,141.600982
-0.274235,2,141.602712
0.0,2,141.604457
0.0,2,141.606269
0.0,2,141.607974
0.0,2,141.609677
-0.206322,2,141.611624
0.0,2,141.613373
0.0,2,141.615068
0.0,3,141.617632
0.0,3,141.620333
0.0,2,141.622134
0.0,2,141.623893
0.0,5,141.628163
0.0,6,141.633267
0.0,5,141.637372
0.22272,3,141.640087
0.0,3,141.642634
0.0,3,141.645163
0.0,3,141.647691
0.0,2,141.649419
-0.046587,3,141.651953
0.0,3,141.654772
0.0,4,141.658227
0.0,2,141.660036
0.0,2,141.661716
0.0,3,141.664187
0.0,3,141.66689
0.0,2,141.66871
0.0,2,141.670503
0.0,4,141.674042
0.0,5,141.678365
0.0,4,141.681923
0.0,2,141.683578
0.0,4,141.686921
0.0,3,141.68946
0.0,3,141.691979
-1.0,2,141.693638
0.0,2,141.695638
0.0,4,141.699045
0.0,4,141.702726
0.0,3,141.70538
0.0,3,141.707952
0.0,2,141.709618
0.0,2,141.71136
0.0,2,141.713034
0.0,2,141.714776
0.0,3,141.717464
0.0,2,141.719232
0.0,4,141.722716
0.0,2,141.724424
0.0,4,141.727742
0.0,2,141.729515
1.5,2,141.731182
0.0,5,141.735359
0.0,3,141.738192
0.0,2,141.740013
0.0,2,141.741736
0.0,2,141.74352
-0.088973,2,141.745247
0.0,2,141.74693
0.0,2,141.748669
0.0,2,141.750376
0.0,3,141.752922
0.0,2,141.75476
0.0,2,141.756684
0.0,4,141.760378
0.0,2,141.762178
0.0,3,141.764939
0.0,4,141.768497
0.0,3,141.771182
0.0,4,141.774488
0.0,2,141.776302
0.0,3,141.778965
0.0,2,141.780742
0.0,5,141.784888
0.0,3,141.787384
0.0,2,141.789096
-0.304246,2,141.790926
0.0,4,141.79495
0.0,2,141.796782
0.0,2,141.798502
0.0,3,141.801255
0.0,3,141.803725
0.0,3,141.806145
0.0,5,141.810125
0.0,4,141.813404
0.0,4,141.816561
0.0,3,141.819222
0.0,4,141.822536
0.0,3,141.824976
0.0,3,141.827486
0.595567,2,141.829222
0.0,2,141.830918
0.0,2,141.832591
0.0,4,141.836128
0.0,3,141.83867
0.0,3,141.841341
0.0,3,141.843844
0.0,2,141.845594
0.0,4,141.849023
0.0,2,141.85076
0.0,2,141.852498
0.0,5,141.856879
0.0,3,141.859428
0.0,3,141.862247
0.0,2,141.864074
0.0,3,141.86669
0.0,3,141.869369
0.0,2,141.871101
0.0,2,141.8728
0.0,4,141.876279
0.0,2,141.878062
0.0,5,141.882275
0.0,4,141.885645
0.0,4,141.889072
0.0,3,141.891593
0.0,3,141.894125
-1.0,2,141.895834
0.0,4,141.899352
0.0,2,141.901151
0.0,2,141.902977
0.0,2,141.904743
0.0,3,141.907295
0.0,2,141.909091
-0.842787,4,141.912423
0.0,3,141.914955
0.0,3,141.917576
0.0,3,141.920208
0.0,3,141.922829
0.0,3,141.925514
1.5,2,141.927173
0.0,2,141.928916
0.0,2,141.930682
0.0,2,141.932427
0.0,2,141.9341
0.0,2,141.935835
0.0,3,141.938565
0.0,2,141.940357
0.0,2,141.942113
0.0,2,141.943874
0.0,4,141.947239
0.0,2,141.948952
0.0,3,141.95151
0.0,2,141.953258
0.0,3,141.955855
0.0,2,141.957619
0.0,4,141.961019
0.0,2,141.962796
0.0,2,141.964528
0.0,5,141.968821
0.0,3,141.971359
0.0,3,141.974451
0.0,3,141.977003
0.0,3,141.979582
0.0,3,141.982108
0.0,3,141.984747
0.0,3,141.987378
0.0,2,141.989091
0.0,3,141.991596
0.0,2,141.993297
0.0,3,141.996051
0.0,3,141.998646
0.0,3,142.001403
-0.084088,5,142.005563
0.0,3,142.008534
0.0,2,142.010322
1.078424,2,142.011978
0.0,2,142.013612
0.0,2,142.015517
0.0,2,142.017233
0.0,4,142.0207
-0.044705,4,142.024044
0.0,4,142.076496
0.0,2,142.078862
0.0,3,142.081599
0.0,2,142.083595
0.0,4,142.087059
0.0,3,142.089616
0.0,4,142.093094
0.0,3,142.095606
-0.611435,3,142.098203
0.0,3,142.101102
0.0,4,142.104664
-0.186026,3,142.107451
0.0,2,142.109215
0.0,4,142.155485
0.0,3,142.158432
0.0,2,142.160423
0.0,2,142.162212
0.0,3,142.164843
0.0,4,142.168494
0.0,3,142.171256
0.0,2,142.173087
0.0,4,142.176773
0.0,3,142.179577
0.0,2,142.181446
0.0,3,142.183996
0.0,3,142.186519
0.0,2,142.188264
0.0,3,142.190882
0.0,3,142.193441
-0.290938,4,142.19709
0.0,3,142.19975
0.0,3,142.202431
0.0,4,142.205967
0.0,2,142.207683
0.0,2,142.209502
0.0,3,142.212057
0.0,2,142.213817
0.0,2,142.215521
-0.580755,2,142.217502
0.0,2,142.21934
0.0,2,142.221112
0.0,2,142.223091
0.0,2,142.224812
0.0,2,142.226556
0.0,3,142.229107
0.0,3,142.231684
0.0,3,142.234205
0.0,2,142.235902
0.0,3,142.238895
0.0,2,142.240723
0.0,2,142.242421
1.5,2,142.244322
0.0,2,142.2461
0.0,3,142.248621
0.0,3,142.251409
0.0,5,142.255738
0.0,2,142.257412
0.0,2,142.259394
0.0,3,142.262043
0.0,3,142.264723
0.0,3,142.26748
0.0,3,142.27004
0.0,2,142.271983
0.0,2,142.273687
1.5,2,142.275358
0.0,3,142.277909
0.0,3,142.280792
0.0,2,142.282518
0.0,2,142.284233
0.0,3,142.287
0.0,3,142.289515
0.0,3,142.292284
0.0,2,142.294675
0.0,3,142.297926
1.5,2,142.299803
0.0,4,142.303362
0.0,2,142.305062
0.0,3,142.307667
-0.490153,2,142.309685
0.0,3,142.312282
0.0,3,142.314893
0.0,2,142.316857
0.0,2,142.318722
0.0,2,142.320625
1.5,2,142.322323
0.0,2,142.324165
0.0,2,142.325976
0.0,3,142.328609
0.0,3,142.331268
0.0,3,142.333874
0.0,2,142.335809
0.0,2,142.337871
0.0,3,142.340762
0.0,3,142.343477
0.0,3,142.346281
0.0,2,142.348062
0.0,2,142.349851
0.0,2,142.352006
0.0,2,142.353894
0.0,3,142.356675
0.0,3,142.359537
0.0,2,142.361466
0.0,3,142.364235
0.0,2,142.366191
0.0,3,142.368902
0.0,3,142.371717
0.0,3,142.3745
0.0,3,142.377258
0.0,2,142.379259
0.0,2,142.381105
0.0,3,142.383938
0.0,2,142.385842
0.0,3,142.388535
0.0,5,142.392944
0.0,3,142.395734
0.0,2,142.397644
0.0,4,142.402081
0.0,2,142.404058
0.0,3,142.406815
0.0,3,142.409572
0.0,2,142.41142
0.0,4,142.415006
0.0,3,142.417643
0.0,3,142.420521
0.0,2,142.42263
0.0,2,142.424415
0.0,2,142.42617
0.0,3,142.428686
0.0,2,142.430368
0.0,2,142.432071
0.0,4,142.435766
0.0,3,142.438368
0.0,3,142.441216
0.0,2,142.443101
0.0,5,142.447553
0.0,3,142.450392
0.0,4,142.45387
0.0,3,142.45679
1.5,2,142.458632
0.0,3,142.461328
0.0,2,142.463241
0.0,2,142.465024
0.0,5,142.46943
0.0,3,142.472393
0.0,4,142.476141
0.0,3,142.478947
0.0,2,142.48076
0.0,3,142.483454
0.0,2,142.485301
1.5,2,142.487086
0.0,2,142.488895
0.0,2,142.490853
0.0,2,142.492738
1.5,2,142.494582
0.0,3,142.497394
0.0,2,142.499354
0.0,8,142.506423
0.0,4,142.510033
0.0,2,142.511923
0.0,4,142.515453
0.0,5,142.520025
0.0,3,142.522742
0.0,3,142.525523
0.0,4,142.529003
0.0,3,142.531987
0.0,2,142.534049
0.0,4,142.537602
0.0,3,142.540474
0.0,2,142.542356
0.0,3,142.544929
1.5,2,142.546849
0.0,2,142.548628
0.0,4,142.552131
0.0,3,142.554922
0.0,3,142.557593
0.0,2,142.559449
0.0,3,142.562529
0.0,4,142.566124
0.0,2,142.568167
0.0,2,142.570075
0.0,4,142.573669
-0.092078,5,142.578072
0.0,2,142.580084
0.0,3,142.582989
0.0,5,142.587495
0.0,4,142.591016
0.0,3,142.593714
0.0,5,142.59832
-0.012148,6,142.604011
0.0,2,142.605917
0.262723,2,142.607748
0.0,4,142.611414
0.0,2,142.613316
1.441413,2,142.615168
0.0,2,142.617051
0.0,2,142.618876
0.0,2,142.620655
0.0,2,142.62249
0.0,2,142.62432
0.0,4,142.627831
0.0,3,142.630668
0.0,3,142.633369
0.0,2,142.635303
0.0,2,142.637251
0.0,3,142.640264
0.0,3,142.643154
0.0,3,142.645853
0.0,5,142.650267
0.0,3,142.652982
0.0,3,142.655862
0.0,3,142.658741
0.0,3,142.661542
0.0,3,142.664375
0.0,4,142.667984
1.5,2,142.669772
0.28261,2,142.671736
0.0,2,142.673727
0.0,4,142.677492
0.0,2,142.679436
0.0,3,142.682236
0.0,4,142.685829
0.0,4,142.68936
0.0,2,142.69119
0.0,3,142.693945
0.0,2,142.695696
0.0,2,142.697543
0.0,2,142.699402
0.0,3,142.702225
0.0,2,142.704053
0.0,3,142.706935
0.0,4,142.710507
0.0,3,142.713308
0.0,2,142.715348
0.0,4,142.719096
0.0,2,142.721022
0.0,3,142.723864
0.0,3,142.726563
0.0,3,142.729245
0.0,3,142.731884
0.0,4,142.735483
0.0,4,142.739207
0.0,4,142.742861
-1.0,4,142.746457
0.0,3,142.749205
0.0,2,142.750941
0.0,3,142.753636
0.0,2,142.755527
0.0,2,142.757349
0.0,3,142.76013
0.0,2,142.762041
0.0,3,142.765104
0.0,3,142.767962
0.0,2,142.769838
0.0,2,142.771687
0.0,2,142.773478
0.0,5,142.778199
0.0,3,142.781221
0.0,2,142.782999
0.0,2,142.784807
0.0,3,142.787489
0.0,3,142.790162
0.0,2,142.792
0.0,4,142.795518
0.0,2,142.797452
0.0,3,142.800188
0.0,5,142.804677
0.0,5,142.80888
0.0,3,142.811804
0.0,2,142.813802
0.0,3,142.816513
0.0,2,142.818285
-0.398949,4,142.821729
0.0,3,142.824629
0.0,2,142.826574
-1.0,5,142.831099
0.0,3,142.833723
0.0,4,142.837103
0.0,2,142.838894
0.0,4,142.842512
1.5,2,142.844397
0.0,2,142.846341
0.0,2,142.848305
0.0,2,142.850334
0.0,2,142.852135
0.0,2,142.853947
0.0,4,142.857392
1.5,2,142.85921
0.0,2,142.861108
0.0,2,142.862887
0.0,3,142.865768
0.0,3,142.868638
0.0,2,142.870707
0.0,3,142.873742
0.0,3,142.876304
0.0,3,142.878855
0.0,2,142.880674
1.734105,2,142.882524
0.0,4,142.885865
-0.036016,4,142.889399
-0.223294,3,142.89189
0.0,3,142.894688
0.454468,2,142.896745
0.0,2,142.898849
0.0,3,142.901637
0.0,2,142.903528
0.0,5,142.908095
1.5,2,142.910058
0.0,2,142.912121
0.0,3,142.914892
0.0,3,142.917657
0.0,3,142.920284
0.0,3,142.923233
0.0,2,142.925368
0.0,4,142.929027
0.0,3,142.931841
0.0,3,142.934537
0.0,5,142.939509
0.0,2,142.941403
0.0,2,142.943291
0.0,4,142.946714
0.0,2,142.948438
0.0,3,142.951321
0.0,4,142.954856
0.0,2,142.956679
0.0,3,142.959761
0.0,2,142.961778
0.0,2,142.963722
0.0,2,142.96559
0.0,3,142.968227
0.0,3,142.971132
0.0,3,142.974129
0.0,3,142.977378
0.0,2,142.979353
0.0,2,142.981217
0.0,2,142.982955
0.0,3,142.985743
0.0,3,142.988616
0.0,3,142.991361
0.0,2,142.993394
0.0,2,142.995615
0.0,3,142.99858
0.0,2,143.000784
0.0,2,143.002851
0.0,3,143.005712
0.0,4,143.009515
0.0,4,143.013476
0.0,2,143.015351
0.0,2,143.017505
0.0,2,143.019484
0.0,4,143.023272
0.0,2,143.025114
0.0,4,143.028918
0.0,3,143.031752
0.0,3,143.034735
0.0,2,143.036842
0.0,2,143.038729
0.0,3,143.041323
0.0,5,143.045954
0.0,4,143.049621
0.0,2,143.051611
0.0,3,143.054524
0.0,4,143.058178
0.0,3,143.061198
0.0,3,143.06463
0.0,3,143.06772
-0.343005,4,143.071653
0.0,2,143.073576
0.0,2,143.075467
0.0,2,143.07728
0.0,5,143.130536
0.0,2,143.133763
0.0,3,143.138623
0.0,2,143.140811
0.0,2,143.143013
